freq_mol_grid,freq_cell_fit
2.9145600406986816e-05,0.0002523020455427272
2.9710997777441783e-05,0.0002564997735741674
3.0287363327726686e-05,0.000260767342183348
3.0874909830265215e-05,0.00026510591335748385
3.147385418506668e-05,0.0002695166684165928
3.2084417499797835e-05,0.0002740008083351536
3.2706825171407036e-05,0.00027855955406910744
3.334130696933248e-05,0.00028319414688830513
3.398809712032464e-05,0.000287905848714486
3.4647434394913454e-05,0.0002926959424648736
3.531956219555395e-05,0.00029756573240149743
3.60047286464807e-05,0.00030251654448631705
3.670318668530651e-05,0.0003075497267422634
3.74151941563969e-05,0.00031266664962027914
3.8141013906056787e-05,0.00031786870637247105
3.8880913879563625e-05,0.00032315731343147074
3.963516722008218e-05,0.0003285339107961017
4.0404052369499275e-05,0.0003339999624234711
4.118785317121352e-05,0.00033955695662757677
4.19868589749198e-05,0.00034520640648455205
4.2801364743426535e-05,0.0003509498502446524
4.363167116154421e-05,0.000356788851751091
4.44780847470876e-05,0.00036272500086585214
4.5340917964029934e-05,0.00036875991390257934
4.6220489337853076e-05,0.0003748952340666721
4.7117123573135424e-05,0.00038113263190270536
4.8031151673419926e-05,0.0003874738057492861
4.896291106340885e-05,0.0003939204822014876
4.99127457135275e-05,0.0004004744165809668
5.088100626690593e-05,0.00040713739341391474
5.186805016882241e-05,0.0004139112269169476
5.28742417986591e-05,0.0004207977614910901
5.389995260441746e-05,0.00042779887222397665
5.49455612398421e-05,0.00043491646540040114
5.601145370420634e-05,0.00044215247902137255
5.7098023484807816e-05,0.0004495088833317944
5.820567170222946e-05,0.00045698768135693155
5.933480725841845e-05,0.00046459090944780317
6.048584698763658e-05,0.00047232063783564067
6.16592158103407e-05,0.00048017897119558397
6.285534689004645e-05,0.00048816804921974306
6.407468179323629e-05,0.0004962900471998028
6.531767065236953e-05,0.0005045471766193205
6.658477233205343e-05,0.0005129416857558704
6.78764545984397e-05,0.0005214758602932186
6.919319429190503e-05,0.0005301520239436684
7.053547750308376e-05,0.0005389725390807768
7.190379975231313e-05,0.0005479398073825818
7.329866617256117e-05,0.0005570562704855414
7.472059169590317e-05,0.0005663244106493541
7.61701012436142e-05,0.0005757467514328289
7.764772991995136e-05,0.000585325858381016
7.915402320969306e-05,0.0005950643397237551
8.068953717951192e-05,0.0006049648470858547
8.225483868325405e-05,0.0006150300762090887
8.3850505571199e-05,0.0006252627676861944
8.547712690338161e-05,0.0006356657077070976
8.713530316704939e-05,0.0006462417288175373
8.882564649834118e-05,0.0006569937106903292
9.054878090826347e-05,0.0006679245809094437
9.230534251305223e-05,0.0006790373157671417
9.409597976900367e-05,0.0006903349410743723
9.592135371185847e-05,0.0007018205329846426
9.77821382008328e-05,0.0007134972188316107
9.967902016738034e-05,0.0007253681779805994
0.00010161269986878213,0.0007374366426942866
0.00010358389114665561,0.0007497058990127999
0.00010559332169047687,0.0007621792876484418
0.00010764173330621718,0.0007748602048953174
0.00010972988219018926,0.0007877521035540839
0.00011185853920820662,0.0008008584938720917
0.0001140284901801582,0.0008141829444991655
0.00011624053617010293,0.000827729083459286
0.00011849549378199321,0.0008415005991384431
0.00012079419546113367,0.0008555012412889196
0.00012313748980148878,0.0008697348220502851
0.00012552624185895172,0.0008842052169873789
0.00012796133347069038,0.0008989163661455602
0.00013044366358068855,0.0009138722751235176
0.00013297414857160159,0.0009290770161639231
0.00013555372260305105,0.0009445347292622395
0.00013818333795648086,0.0009602496232939694
0.00014086396538670357,0.0009762259771606607
0.00014359659448026678,0.000992468140954982
0.00014638223402077059,0.0010089805371451758
0.0001492219123612731,0.0010257676617792262
0.00015211667780391927,0.0010428340857090552
0.0001550675989869345,0.0010601844558350893
0.0001580757652791259,0.0010778234963715343
0.00016114228718203523,0.0010957560101326927
0.00016426829673989545,0.0011139868798406979
0.00016745494795753797,0.0011325210694549937
0.00017070341722640788,0.0011513636255239355
0.00017401490375884332,0.0011705196785588826
0.00017739063003077945,0.0011899944444311494
0.00018083184223304064,0.0012097932257922016
0.00018433981073138635,0.0012299214135174732
0.00018791583053548344,0.001250384488174219
0.0001915612217769741,0.001271188021513776
0.00019527733019681886,0.001292337677988659
0.0001990655276420936,0.0013138392162948974
0.00020292721257242298,0.0013356984909400258
0.0002068638105762401,0.001357921453837175
0.00021087677489705937,0.001380514155925675
0.0002149675869699591,0.0014034827488186223
0.00021913775696847203,0.0014268334864778653
0.00022338882436208333,0.0014505727269168453
0.000227722358484546,0.0014747069339317853
0.00023213995911321902,0.0014992426788616692
0.00023664325705964473,0.0015241866423775054
0.00024123391477158328,0.0015495456163013646
0.00024591362694672533,0.001575326505455676
0.000250684121158311,0.0016015363295432971
0.0002555471584928837,0.001628182225058856
0.0002605045342004183,0.0016552714472319056
0.00026555807835705863,0.0016828113720023957
0.0002707096565407131,0.0017108094980290197
0.00027596117051975584,0.001739273448730974
0.00028131455895508655,0.0017682109743636812
0.00028677179811581303,0.0017976299541290638
0.0002923349026088138,0.001827538398320911
0.00029800592612245526,0.001857944450505951
0.00030378696218473657,0.0018888563897412067
0.0003096801449361393,0.0019202826328282364
0.0003156876499174754,0.0019522317366049066
0.00032181169487301007,0.00198471240027525
0.000328054540569173,0.002017733467778133
0.00033441849162914696,0.0020513039301953023
0.0003409058973836459,0.0020854329281995024
0.0003475191527382035,0.0021201297545433407
0.00035426069905727687,0.00215540385658953
0.00036113302506551013,0.00219126483888326
0.00036813866776647596,0.0022277224657673476
0.00037528021337924187,0.002264786664040906
0.00038256029829310544,0.002302467525662245
0.00038998161004084734,0.0023407753104967327
0.000397546888290872,0.0023797204491104074
0.0004052589258585838,0.002419313545610015
0.0004131205697373939,0.002459565380530353
0.00042113472214972103,0.0025004869137696204
0.00042930434161838113,0.0025420892875736064
0.00043763244405876673,0.0025843838295695584
0.00044612210389220335,0.002627382055850474
0.0004547764551809147,0.002671095674110767
0.00046359869278499844,0.0027155365868340624
0.0004725920735418461,0.0027607168945340366
0.0004817599174684499,0.0028066488990492093
0.0004911056089870212,0.002853345106892493
0.0005006325981743966,0.0029008182326565332
0.0005103444020356741,0.002949081202475667
0.0005202446058025586,0.0029981471575454923
0.0005303368642568957,0.0030480294577010015
0.0005406249030798758,0.003098741685054222
0.0005511125202274216,0.00315029764769243
0.0005618035873322418,0.003202711383437819
0.000572702051133099,0.003255997163669798
0.0005838119349317938,0.003310169497210834
0.0005951373400784139,0.003365243134276949
0.0006066824474854046,0.003421233070493988
0.0006184515191709954,0.0034781545509806368
0.0006304488998325827,0.003536023074499441
0.0006426790184506268,0.003594854397676849
0.000655146389923661,0.0036546645392934647
0.0006678556167350291,0.0037154697846457246
0.0006808113906519397,0.0037772866899800648
0.0006940184944574971,0.0038401320870009503
0.0007074818037163206,0.003904023087453841
0.0007212062885744205,0.003968977087784442
0.0007351970155939883,0.004035011773875463
0.0007494591496237777,0.00410214512586217
0.0007639979557057795,0.0041703954230281155
0.0007788188010188662,0.004239781248782227
0.0007939271568601604,0.004310321495718801
0.0008093286006648285,0.004382035370761617
0.0008250288180650555,0.00445494240039365
0.0008410336049889756,0.004529062435973847
0.0008573488698002987,0.004604415659142262
0.0008739806354794642,0.004681022587315222
0.0008909350418470952,0.0047589040792718525
0.0009082183478305848,0.004838081340833567
0.0009258369337746664,0.004918575930638092
0.0009437973037967835,0.005000409766009469
0.0009621060881881743,0.005083605128925816
0.000980770045861521,0.005168184672086316
0.0009997960668460854,0.005254171425079172
0.0010191911748312506,0.0053415888006521795
0.001038962529759396,0.005430460601087601
0.0010591174304690884,0.0055208110246831804
0.0010796633173895257,0.005612664672340867
0.0011006077752872725,0.005706046554265275
0.0011219585360662658,0.0058009820967735316
0.0011437234816221386,0.005897497149218408
0.0011659106467519307,0.005995617991026724
0.0011885282221202158,0.006095371338854719
0.0012115845572828001,0.006196784353862609
0.0012350881637690578,0.006299884649110091
0.0012590477182240622,0.006404700297074893
0.0012834720656116887,0.0065112598372965
0.0013083702224798261,0.006619592284146915
0.0013337513802889579,0.006729727134730839
0.0013596249088052973,0.0068416943769172185
0.0013860003595597534,0.0069555244975044355
0.0014128874693739967,0.007071248490521362
0.0014402961639549202,0.007188897865666481
0.0014682365615588501,0.007308504656887513
0.0014967189767268066,0.007430101431103639
0.0015257539240922575,0.007553721297072991
0.0015553521222627198,0.00767939791440759
0.0015855244977766576,0.007807165502738255
0.0016162821891371672,0.007937058851032124
0.0016476365509238684,0.008069113327064992
0.0016795991579846056,0.00820336488705145
0.0017121818097084389,0.008339850085435132
0.0017453965343815251,0.008478606084841831
0.0017792555936275288,0.008619670666198356
0.0018137714869341244,0.008763082239019525
0.0018489569562673569,0.00890887985186653
0.0018848249907754849,0.009057103202979143
0.001921388831584087,0.00920779265108491
0.0019586619766841875,0.00936098922638815
0.0019966581859151957,0.009516734641741745
0.0020353914860445424,0.00967507130400496
0.002074876175945803,0.009836042325589973
0.002115126831877328,0.009999691536200776
0.0021561583128632367,0.010166063494767225
0.0021979857661788013,0.010335203501577647
0.0022406246329422738,0.01050715761061345
0.002284090653815133,0.010681972642088729
0.0023283998748129674,0.010859696195198712
0.002373568653229051,0.011040376661080186
